,time,accX,accY,accZ,gyrX,gyrY,gyrZ,magX,magY,magZ,new_Col1,col2
4666,1620022090,-6.6171875,-1.3183593,3.7402344,-8.972168,11.4135742,7.934570299999999,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:10,
4667,1620022090,-6.5488281,-1.21875,3.6679687000000007,-15.5029297,9.5214844,-13.4887695,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:10,
4668,1620022090,-6.6445312,-1.1230468,3.7011719,-19.7143554,22.4609375,-21.118164,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:10,
4669,1620022090,-6.591796899999999,-0.9609376000000001,3.6855469,-24.4750976,38.2080078,-11.1083984,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:10,
4670,1620022090,-6.625,-0.9472656999999999,3.7421875,-37.5366211,36.6210937,4.5776367,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:10,
4671,1620022090,-6.5703125,-0.9980469000000001,3.71875,-46.0815429,27.1606445,18.1884765,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:10,
4672,1620022090,-6.625,-1.1191406000000002,3.8066406,-51.3916015,30.5175781,22.8881836,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:10,
4673,1620022090,-6.5507812,-1.1640625,3.8886719,-42.1142578,44.9829102,15.4418945,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:10,
4674,1620022090,-6.6015625,-1.1875,3.8457031,-40.4052734,40.2221679,1.2207031000000002,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:10,
4675,1620022090,-6.5742187,-1.1542968,3.8828125,-48.9501953,27.4047851,-9.2773437,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:10,
4676,1620022090,-6.568359399999999,-1.09375,3.8378906,-49.5605469,34.3627929,-18.371582,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:10,
4677,1620022090,-6.5585937,-1.0214843,3.9179687999999993,-44.3725586,55.847168,-16.6015625,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:10,
4678,1620022090,-6.5859375,-1.0097656,3.9414062000000007,-19.2260742,60.7299804,-3.6010742,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:10,
4679,1620022091,-6.6484375,-1.0898437,3.9785156,-18.2495117,16.662597599999998,4.150390600000001,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:11,
4680,1620022090,-6.6289062,-1.0195312,3.9394531,16.3574218,-4.3945312,-5.4321289,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:10,
4681,1620022090,-6.609375,-1.1054687,3.8808594,25.3295898,-19.4091797,-9.5214844,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:10,
4682,1620022090,-6.650390600000001,-1.0917968,3.8222656,22.277832,-28.3203125,-1.8310547,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:10,
